temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,Month,DayOfWeek,MeanEnergyConsumption
15.65,0.0,4.5,0.0,0.0,15.0,1.0,3600.0,8,1,0.1671679750654294
8.0,0.2,100.0,85.0,98.0,91.0,0.0,0.0,11,0,0.3703235511035654
2.75,0.0,90.0,100.0,0.0,0.0,0.0,0.0,1,1,0.1793973182021355
13.1,0.0,5.7,5.0,0.0,4.0,1.0,3600.0,3,6,0.2352727274007682
12.1,0.0,5.4,0.0,0.0,18.0,0.0,0.0,9,0,0.1118623655913978
10.05,1.3,100.0,30.0,99.0,97.0,1.0,0.0,5,2,0.1174885460495558
11.1,0.0,76.2,64.0,5.0,52.0,0.0,0.0,11,0,0.2645764169160998
6.35,0.0,100.0,100.0,100.0,100.0,0.0,0.0,1,4,0.3614827238876461
8.0,0.0,100.0,94.0,97.0,48.0,0.0,0.0,12,5,0.1864186046511627
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0.1280556313805631
13.15,0.0,83.4,0.0,93.0,92.0,0.0,0.0,9,6,0.1549172281039461
3.6,0.0,1.8,2.0,0.0,0.0,0.0,0.0,12,5,0.1778730650154798
12.75,0.0,66.899994,73.0,0.0,4.0,1.0,3600.0,3,1,0.1834465066593886
8.05,0.0,31.200003,0.0,2.0,100.0,0.0,0.0,11,3,0.3444365617191283
8.05,0.0,59.4,38.0,0.0,84.0,0.0,0.0,10,1,0.2908618809859155
7.85,0.0,3.6,2.0,3.0,0.0,0.0,0.0,9,6,0.1013857553059273
21.15,0.0,57.9,35.0,43.0,2.0,1.0,3600.0,8,5,0.1756382423752969
10.6,0.0,29.7,14.0,7.0,43.0,1.0,567.8032,9,4,0.1980440539961482
10.6,0.0,18.900002,3.0,25.0,4.0,0.0,0.0,9,6,0.2526407743546844
15.75,0.0,100.0,85.0,33.0,66.0,0.0,0.0,7,2,0.1028233582627118
2.45,0.0,9.0,0.0,0.0,30.0,0.0,0.0,12,3,0.1533540128508124
9.55,0.0,89.100006,2.0,96.0,99.0,0.0,0.0,12,6,0.3778792907024323
23.2,0.0,51.6,18.0,40.0,38.0,1.0,3600.0,7,4,0.1825870541611624
-1.0,0.2,100.0,98.0,93.0,61.0,0.0,0.0,1,6,0.451851869006381
18.45,0.0,9.3,0.0,0.0,31.0,0.0,0.0,8,0,0.1399934019266297
6.55,0.0,53.1,2.0,52.0,67.0,0.0,0.0,12,5,0.370399380495356
11.95,0.0,100.0,98.0,92.0,6.0,1.0,0.0,5,3,0.2051290472313467
7.45,0.0,34.800003,7.0,0.0,95.0,1.0,3600.0,2,0,0.2117111830004992
7.5,0.0,89.1,48.0,41.0,71.0,1.0,0.0,10,4,0.2667883262094027
-1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,0.2249882113126275
6.5,1.3,49.500004,10.0,66.0,3.0,0.0,0.0,11,3,0.2147671826718296
15.8,0.0,100.0,87.0,68.0,98.0,1.0,3600.0,10,2,0.1717187575969179
17.95,0.0,66.9,11.0,88.0,14.0,1.0,2752.69,8,1,0.212724973630137
20.55,0.0,5.3999996,6.0,0.0,0.0,1.0,3600.0,8,1,0.2039701169017451
7.35,0.0,45.300003,15.0,9.0,88.0,0.0,0.0,11,5,0.155576923076923
15.8,0.0,100.0,78.0,60.0,88.0,0.0,0.0,7,2,0.1283713441063515
12.3,0.0,91.2,100.0,2.0,0.0,0.0,0.0,10,3,0.1247448276091953
14.85,0.0,15.6,11.0,0.0,19.0,0.0,0.0,7,1,0.097181360841938
4.4,0.0,6.0,0.0,0.0,20.0,0.0,0.0,1,5,0.2644977624813526
3.65,0.0,0.9,1.0,0.0,0.0,1.0,2050.8857,2,2,0.2400681647058823
-0.45,0.0,46.8,52.0,0.0,0.0,1.0,1606.9613,2,2,0.2699757082995951
10.5,0.0,34.2,0.0,57.0,0.0,0.0,0.0,10,2,0.1751679862939139
10.15,0.0,28.8,32.0,0.0,0.0,1.0,2764.6519,11,2,0.224845613080934
6.4,0.0,56.4,9.0,51.0,59.0,0.0,0.0,12,5,0.3112911363636363
17.6,0.0,12.3,3.0,16.0,0.0,1.0,3600.0,7,5,0.2115887950052854
11.55,0.0,100.0,81.0,0.0,94.0,0.0,0.0,3,5,0.3506466076824583
8.95,0.0,98.700005,75.0,3.0,98.0,0.0,0.0,12,4,0.370217273031496
9.45,0.0,40.200005,0.0,17.0,100.0,0.0,0.0,10,1,0.1294598574346793
17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.2386010889441288
16.25,0.1,90.00001,0.0,100.0,100.0,0.0,0.0,7,3,0.2200569620540851
13.05,0.0,62.1,69.0,0.0,0.0,1.0,2416.5403,5,6,0.2131255554360533
10.05,0.0,17.7,8.0,1.0,33.0,0.0,0.0,4,1,0.1607721549673507
18.2,0.0,15.000001,0.0,0.0,50.0,1.0,3600.0,8,3,0.1671608374256483
9.15,0.1,100.0,82.0,98.0,99.0,1.0,0.0,3,3,0.210857440523027
3.35,0.0,100.0,100.0,27.0,0.0,0.0,0.0,2,2,0.1918779256998623
7.85,0.0,1.8000001,0.0,0.0,6.0,1.0,3600.0,11,6,0.2744726941309767
5.5,0.5,100.0,100.0,100.0,100.0,1.0,0.0,1,4,0.2562368617683686
9.55,0.0,16.5,15.0,5.0,0.0,1.0,3600.0,2,6,0.2610368191458026
9.65,0.0,24.0,26.0,1.0,0.0,0.0,0.0,4,3,0.2874329958912768
1.75,0.0,33.9,0.0,34.0,45.0,0.0,0.0,12,1,0.1621297346563846
18.3,0.0,47.699997,53.0,0.0,0.0,1.0,3600.0,9,3,0.1679468391283525
-1.55,0.0,22.800001,0.0,38.0,0.0,0.0,0.0,11,4,0.2133401314072059
6.4,0.0,69.6,30.0,21.0,100.0,0.0,536.6905,2,1,0.28310599985
23.15,0.0,20.1,2.0,0.0,61.0,1.0,3600.0,6,6,0.1925338204572236
8.9,0.0,100.0,68.0,79.0,94.0,1.0,1644.0015,2,0,0.2307811083375315
14.2,0.0,100.0,82.0,40.0,42.0,1.0,0.0,10,5,0.2120736716666666
15.25,0.0,100.0,100.0,40.0,0.0,0.0,0.0,8,5,0.1041875
17.2,0.0,26.1,13.0,23.0,2.0,1.0,3600.0,6,4,0.2099077212570621
11.8,1.5,100.0,57.0,98.0,100.0,0.0,0.0,6,6,0.1440929468320382
5.1,0.0,17.1,1.0,14.0,26.0,0.0,0.0,12,6,0.2287970981863523
15.1,0.0,100.0,76.0,39.0,57.0,1.0,1434.3823,10,2,0.1824096820327553
12.6,0.0,30.000002,0.0,0.0,100.0,0.0,0.0,5,1,0.2623874736620705
5.7,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,1,3,0.3788436127753304
3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,0.1396687306501548
7.35,0.1,64.799995,67.0,6.0,3.0,1.0,3600.0,3,1,0.2311403425660027
6.6,0.0,23.1,9.0,0.0,50.0,1.0,3600.0,2,0,0.2406849346480165
-0.65,0.0,46.8,52.0,0.0,0.0,0.0,0.0,2,2,0.2356174082995951
6.5,0.0,100.0,28.0,90.0,97.0,1.0,0.0,3,4,0.2592532637075718
20.0,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,9,6,0.1966688619072708
18.1,0.0,100.0,100.0,30.0,91.0,1.0,0.0,9,5,0.2020445675369198
13.55,0.0,75.6,84.0,0.0,0.0,0.0,0.0,10,5,0.1286325793792107
5.45,0.0,45.600006,1.0,61.0,27.0,0.0,0.0,4,1,0.1810535168960244
10.0,0.0,100.0,100.0,60.0,6.0,1.0,0.0,5,2,0.2032450749061913
6.0,0.0,11.700001,0.0,7.0,25.0,0.0,0.0,2,0,0.4032773588987891
15.55,1.7,100.0,38.0,100.0,100.0,1.0,0.0,6,3,0.1971595567893194
3.65,0.0,0.9,1.0,0.0,0.0,0.0,0.0,11,1,0.1367026239067055
10.7,0.0,92.7,100.0,0.0,9.0,1.0,0.0,12,6,0.3783395632398754
6.75,0.7,69.6,36.0,61.0,2.0,1.0,2693.6248,12,3,0.2351407185628742
7.65,0.1,100.0,61.0,98.0,3.0,1.0,0.0,11,0,0.2261433432297573
16.7,0.0,100.0,100.0,74.0,88.0,0.0,0.0,6,2,0.1245052130771522
4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,0.1390902606246926
6.05,0.0,50.7,0.0,82.0,5.0,0.0,0.0,12,1,0.2000763358778626
15.35,0.0,100.0,100.0,5.0,61.0,1.0,0.0,10,2,0.1786194947051745
14.1,0.0,100.0,100.0,0.0,100.0,1.0,0.0,6,4,0.1475571799103985
2.65,0.0,90.0,100.0,0.0,0.0,1.0,0.0,2,2,0.2570498383479465
6.4,0.2,43.8,32.0,25.0,0.0,0.0,0.0,4,2,0.3297500002747253
8.55,0.0,9.6,10.0,1.0,0.0,0.0,0.0,9,5,0.1280780488318356
3.9,0.0,86.4,94.0,3.0,0.0,1.0,183.56146,4,5,0.1412756366503153
16.45,0.0,93.6,100.0,5.0,2.0,1.0,0.0,6,2,0.1122931188561215
2.85,0.0,9.9,11.0,0.0,0.0,0.0,0.0,12,1,0.391990020412792
0.0,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,3,6,0.1803507275225121
5.0,0.0,51.0,54.0,4.0,0.0,0.0,0.0,2,0,0.3562579513148008
22.6,0.0,30.000002,4.0,44.0,0.0,1.0,3600.0,8,0,0.1801009326476919
14.45,0.0,17.1,0.0,0.0,57.0,0.0,0.0,9,3,0.2822953111169652
11.7,0.1,100.0,100.0,83.0,49.0,1.0,0.0,5,1,0.2066499997093023
16.3,0.2,87.90001,1.0,100.0,90.0,0.0,0.0,10,1,0.1211656204732013
1.1,0.0,32.399998,36.0,0.0,0.0,1.0,3600.0,4,5,0.2141074667829727
2.8,0.0,54.0,60.0,0.0,0.0,0.0,0.0,3,6,0.3413888248672362
2.5,0.0,76.2,46.0,36.0,44.0,0.0,0.0,12,5,0.4150525836808703
12.85,0.2,100.0,100.0,80.0,0.0,1.0,0.0,11,2,0.209131183414161
9.1,0.9,100.0,100.0,100.0,100.0,1.0,0.0,5,1,0.2916884942001871
12.25,0.0,36.0,13.0,0.0,81.0,0.0,0.0,8,0,0.1070392414801158
5.6,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,4,4,0.2517360362162162
10.0,0.0,100.0,84.0,61.0,97.0,1.0,1701.7649,1,2,0.2149640824126827
7.45,0.1,100.0,100.0,100.0,98.0,1.0,0.0,4,0,0.1521244361587015
3.95,0.0,9.6,0.0,16.0,0.0,0.0,0.0,1,6,0.2815469675558595
11.0,0.0,100.0,70.0,42.0,96.0,1.0,0.0,12,3,0.2529338227941176
13.25,0.2,69.3,21.0,55.0,58.0,1.0,3600.0,4,3,0.2101323154580152
1.75,0.0,64.799995,63.0,5.0,17.0,1.0,3600.0,2,6,0.3086414618018846
9.75,0.0,66.0,33.0,60.0,1.0,0.0,0.0,10,6,0.1725605875152998
3.85,0.1,68.4,76.0,0.0,0.0,1.0,1479.7653,3,3,0.2568619888475836
13.8,0.0,100.0,86.0,100.0,21.0,1.0,0.0,6,3,0.1706793816836567
10.1,0.3,100.0,100.0,92.0,98.0,1.0,0.0,11,2,0.2176929524359846
7.85,0.0,18.0,2.0,0.0,54.0,0.0,0.0,3,5,0.2910322255790534
9.8,2.6,100.0,83.0,100.0,100.0,0.0,0.0,12,1,0.2123646403314917
0.6,0.0,29.699999,33.0,0.0,0.0,0.0,0.0,1,0,0.3979855064182194
5.95,0.0,9.9,11.0,0.0,0.0,0.0,0.0,1,3,0.368320950842001
5.55,0.0,44.7,39.0,7.0,18.0,0.0,0.0,12,5,0.3830083474588755
7.75,0.0,100.0,62.0,82.0,17.0,1.0,0.0,12,2,0.2402544291830708
15.95,0.0,43.5,29.0,29.0,0.0,1.0,3600.0,6,3,0.2515042353647059
7.55,0.0,100.0,83.0,12.0,83.0,0.0,0.0,1,2,0.147554054054054
14.6,0.0,55.800003,0.0,44.0,98.0,1.0,3600.0,8,5,0.1440138392030541
15.65,0.0,76.49999,48.0,46.0,19.0,0.0,0.0,8,3,0.2162010553298153
7.5,0.2,72.0,37.0,62.0,5.0,1.0,2232.896,12,3,0.2735553027082385
6.55,0.0,40.2,32.0,16.0,6.0,0.0,0.0,1,2,0.1982556131754256
21.9,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,8,3,0.1721933032771313
11.9,0.3,38.100002,38.0,2.0,9.0,1.0,3600.0,4,2,0.1942540914728682
3.25,0.0,68.1,44.0,0.0,95.0,0.0,0.0,12,2,0.1499779301128004
20.9,0.0,27.300001,0.0,45.0,1.0,1.0,2193.9294,8,3,0.1917145576355851
7.25,0.0,8.4,7.0,0.0,7.0,0.0,0.0,5,5,0.1094791764155358
9.55,0.0,100.0,97.0,0.0,97.0,0.0,0.0,1,5,0.1779227050724637
7.0,0.4,100.0,24.0,99.0,98.0,1.0,0.0,4,4,0.2078199439047174
19.55,0.0,50.100002,50.0,2.0,13.0,0.0,204.22276,8,3,0.2285370457695984
12.2,0.0,70.5,66.0,1.0,35.0,0.0,0.0,8,0,0.0991316829075586
6.6,0.0,100.0,100.0,23.0,99.0,1.0,0.0,3,5,0.2685627457129651
10.45,0.0,100.0,100.0,39.0,36.0,0.0,0.0,11,5,0.1328404713573532
10.95,0.0,100.0,76.0,64.0,0.0,1.0,0.0,11,5,0.2097561035532995
7.7,0.0,55.8,62.0,0.0,0.0,0.0,0.0,12,1,0.1533374613003096
15.25,0.0,68.4,40.0,4.0,100.0,1.0,0.0,8,0,0.1156890002374043
11.5,2.0,93.9,5.0,99.0,100.0,1.0,0.0,9,6,0.2410757576527991
-3.25,0.0,0.9,1.0,0.0,0.0,0.0,0.0,2,0,0.1942983867741935
0.85,0.0,90.0,100.0,0.0,0.0,0.0,0.0,2,0,0.2186660438432836
9.35,0.0,40.199997,44.0,1.0,0.0,1.0,3600.0,10,2,0.2114392253268765
15.0,0.0,100.0,99.0,4.0,32.0,0.0,0.0,6,4,0.1330170069047619
20.35,0.0,100.0,100.0,59.0,96.0,1.0,0.0,6,1,0.1781769094272076
9.25,0.0,100.0,78.0,94.0,100.0,1.0,0.0,10,6,0.2941076539632069
7.05,0.0,9.9,11.0,0.0,0.0,1.0,3600.0,4,6,0.2388550580739299
16.15,0.0,100.0,62.0,99.0,100.0,0.0,0.0,7,1,0.223489512732644
14.55,0.0,2.6999998,3.0,0.0,0.0,1.0,3600.0,4,1,0.1780188942150688
16.45,0.0,100.0,78.0,89.0,100.0,1.0,3600.0,5,5,0.2189060243373494
3.9,0.0,56.100002,19.0,17.0,96.0,0.0,0.0,12,3,0.1295867346938775
5.5,0.0,29.7,14.0,0.0,57.0,0.0,0.0,3,5,0.1408359375
17.85,0.0,44.100002,19.0,0.0,90.0,0.0,0.0,7,2,0.2077463217607973
6.1,0.0,100.0,100.0,2.0,100.0,1.0,1355.31,3,3,0.2198781560806115
7.5,0.0,50.7,22.0,5.0,93.0,1.0,0.0,2,3,0.2251325089096416
17.35,0.0,39.9,8.0,24.0,61.0,1.0,3600.0,8,5,0.216080066873805
14.95,0.0,100.0,94.0,34.0,0.0,1.0,3600.0,6,4,0.1523168698006545
4.3,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,12,0,0.3626672400344065
8.65,0.8,100.0,100.0,99.0,0.0,0.0,0.0,1,3,0.1604266662222222
0.2,0.0,27.899998,29.0,0.0,6.0,0.0,0.0,3,4,0.377090401975366
16.1,0.0,100.0,100.0,84.0,0.0,1.0,0.0,6,1,0.1767056053697597
3.15,0.0,52.199997,54.0,6.0,0.0,0.0,0.0,3,2,0.3955283763261524
6.2,0.0,14.4,16.0,0.0,0.0,1.0,3600.0,3,1,0.227221111
4.2,0.0,33.6,0.0,35.0,42.0,0.0,0.0,11,3,0.3101381817954545
5.75,0.0,12.599999,14.0,0.0,0.0,1.0,711.18665,1,1,0.294756252955889
13.7,0.0,100.0,81.0,1.0,95.0,1.0,3600.0,9,6,0.2353897795340681
4.95,0.5,100.0,100.0,99.0,85.0,1.0,0.0,4,1,0.2432054031672101
13.2,0.2,16.5,4.0,21.0,1.0,0.0,0.0,6,1,0.0999592557936881
8.5,0.0,100.0,96.0,67.0,100.0,1.0,0.0,11,6,0.2957590216275127
11.4,0.0,92.100006,21.0,74.0,96.0,0.0,0.0,6,6,0.1561737286016949
3.9,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,1,0,0.24165625078125
22.5,0.0,55.8,62.0,0.0,0.0,1.0,3600.0,8,4,0.2110806325428195
18.15,0.0,98.7,95.0,15.0,14.0,1.0,596.04126,7,0,0.1811290054143646
2.95,0.0,13.500001,0.0,17.0,11.0,0.0,0.0,12,5,0.156765805608856
6.1,0.0,100.0,98.0,9.0,71.0,0.0,0.0,4,5,0.2723958521190261
8.95,0.7,100.0,99.0,62.0,29.0,1.0,0.0,12,4,0.2768362809977324
16.85,0.0,33.899998,29.0,3.0,20.0,0.0,0.0,8,2,0.1678500657707509
0.8,0.0,2.4,0.0,0.0,8.0,0.0,0.0,1,1,0.2760550483944954
10.15,0.1,100.0,100.0,64.0,99.0,0.0,0.0,12,5,0.13880585625
1.55,0.0,62.1,69.0,0.0,0.0,0.0,0.0,1,6,0.2510443042194093
-0.25,0.0,91.799995,96.0,3.0,12.0,1.0,0.0,1,5,0.2296520949225865
16.4,0.1,76.5,40.0,40.0,55.0,1.0,3600.0,6,4,0.1941639147703392
13.65,0.3,100.0,94.0,73.0,0.0,0.0,0.0,9,2,0.2832627429322123
1.15,0.0,29.1,0.0,0.0,97.0,0.0,0.0,11,6,0.2581089589104116
-1.1,0.0,70.49999,68.0,7.0,17.0,0.0,0.0,2,5,0.1514709128995171
4.45,0.0,32.1,33.0,4.0,0.0,0.0,0.0,11,6,0.2520389039637876
18.45,0.0,55.199997,56.0,2.0,12.0,1.0,3600.0,8,1,0.1616810180066603
20.5,0.0,100.0,91.0,11.0,97.0,1.0,3600.0,7,0,0.1714888049964647
6.45,0.2,100.0,53.0,95.0,92.0,0.0,0.0,4,0,0.2478500341513292
19.9,0.0,52.5,1.0,36.0,100.0,1.0,3600.0,8,2,0.1771935058870116
6.0,0.0,3.6,4.0,0.0,0.0,0.0,0.0,11,2,0.3752818309016765
11.45,1.5,100.0,100.0,95.0,61.0,1.0,0.0,6,0,0.2088102954559898
4.95,0.0,39.0,25.0,11.0,33.0,0.0,0.0,12,0,0.1318798458852867
15.3,0.0,33.3,37.0,0.0,0.0,0.0,0.0,7,1,0.1193079163357161
8.2,0.5,80.100006,40.0,28.0,91.0,1.0,3600.0,3,0,0.2367834957116365
6.05,0.0,48.3,17.0,53.0,4.0,0.0,0.0,5,1,0.1061071094013096
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,0.3173636363636364
5.85,0.0,28.8,8.0,36.0,0.0,1.0,1308.148,1,3,0.2425388031042128
5.9,0.0,57.0,30.0,0.0,100.0,0.0,0.0,3,1,0.3998746668
9.05,0.2,100.0,53.0,80.0,89.0,0.0,0.0,2,1,0.1620229683493185
20.85,0.0,6.9,0.0,0.0,23.0,1.0,2018.9945,7,4,0.2143913352272727
7.95,0.0,30.900002,0.0,2.0,99.0,0.0,0.0,9,1,0.0992272835770798
15.05,0.0,56.7,50.0,19.0,1.0,0.0,0.0,8,5,0.10147292152019
10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.3016663387795275
14.7,0.0,45.0,46.0,2.0,8.0,1.0,834.79065,10,2,0.1810835542258608
10.75,0.0,91.200005,99.0,3.0,1.0,1.0,0.0,12,4,0.2753405572755418
2.85,0.0,4.8,1.0,2.0,9.0,0.0,0.0,12,0,0.3387264150943396
6.85,0.0,65.99999,72.0,2.0,0.0,1.0,3600.0,4,2,0.2124453777777777
21.65,0.0,13.200001,0.0,0.0,44.0,1.0,3600.0,7,0,0.1721077687115111
11.15,0.8,100.0,100.0,100.0,100.0,1.0,0.0,9,6,0.3271437741463414
11.0,0.2,67.2,40.0,52.0,0.0,1.0,3600.0,4,4,0.1824692828311142
9.25,0.0,41.100002,0.0,22.0,93.0,1.0,3600.0,5,6,0.1543703702297233
8.4,0.2,45.600002,17.0,39.0,23.0,1.0,3600.0,5,1,0.2879270106206294
8.25,0.0,68.4,76.0,0.0,0.0,1.0,3600.0,3,3,0.2313016828125
13.65,0.0,93.9,51.0,30.0,100.0,0.0,0.0,8,2,0.1007076593720266
6.0,0.8,100.0,100.0,96.0,100.0,1.0,0.0,3,5,0.2559597314047674
6.6,0.0,100.0,100.0,10.0,99.0,1.0,0.0,3,5,0.2658739882543353
6.7,0.0,61.5,35.0,16.0,68.0,1.0,39.128925,1,4,0.2492662691753601
6.15,0.2,86.4,34.0,93.0,0.0,0.0,0.0,11,6,0.1276246973607748
3.95,0.0,48.0,14.0,9.0,100.0,1.0,2988.4004,1,0,0.239194775920398
5.1,0.0,64.200005,3.0,99.0,7.0,1.0,0.0,5,4,0.1087510548523206
15.2,0.0,100.0,54.0,94.0,4.0,1.0,0.0,6,4,0.1816326879374787
3.4,0.0,90.0,100.0,0.0,0.0,0.0,0.0,1,1,0.1350047183014651
11.65,0.0,17.4,9.0,7.0,17.0,1.0,3600.0,9,1,0.1979305872870582
4.05,0.6,100.0,100.0,98.0,100.0,1.0,0.0,2,6,0.2909542749657064
16.25,0.9,100.0,100.0,96.0,24.0,1.0,0.0,7,1,0.176126038381201
4.55,0.0,72.6,26.0,32.0,100.0,0.0,0.0,3,2,0.2222946665333333
8.35,0.0,35.7,27.0,11.0,16.0,0.0,0.0,9,4,0.1116303198690506
9.4,0.3,80.100006,0.0,100.0,67.0,0.0,0.0,12,4,0.198110919724545
6.4,0.0,54.6,23.0,26.0,61.0,0.0,0.0,12,6,0.3914966001586582
23.3,0.0,25.800001,0.0,0.0,86.0,1.0,3600.0,9,5,0.1759205052382206
5.0,0.0,37.800003,10.0,0.0,96.0,0.0,0.0,1,3,0.3643253328
10.65,0.0,90.0,100.0,0.0,0.0,1.0,2754.0696,5,6,0.1996153665026938
11.25,0.0,48.9,0.0,77.0,9.0,1.0,3600.0,9,2,0.1738342541173375
16.05,0.0,25.2,0.0,38.0,8.0,0.0,0.0,9,4,0.1168574163397129
8.35,0.0,100.0,99.0,41.0,0.0,0.0,0.0,2,2,0.1760757138571428
-2.9,0.0,36.0,40.0,0.0,0.0,0.0,0.0,12,3,0.1793859411337868
13.25,0.0,100.0,18.0,99.0,100.0,1.0,3061.1233,10,3,0.2109522771560077
1.5,0.0,8.400001,0.0,14.0,0.0,0.0,0.0,11,5,0.3055057698256813
14.55,0.0,30.599998,32.0,3.0,0.0,0.0,0.0,10,5,0.2811032148900169
17.75,0.0,100.0,20.0,96.0,100.0,1.0,276.0118,7,4,0.1889963256076879
14.05,0.0,46.199997,44.0,8.0,6.0,0.0,0.0,8,1,0.1015993322442165
3.0,0.0,93.3,30.0,65.0,91.0,0.0,0.0,4,5,0.1400927751231527
8.25,0.1,93.600006,45.0,64.0,49.0,1.0,1105.7529,11,0,0.2350813873271367
7.2,0.0,12.900001,3.0,17.0,0.0,0.0,0.0,5,5,0.1818868102666043
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,0.1175662962005686
9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.1003928665521796
8.7,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,11,6,0.2684141368146805
4.95,0.0,90.0,100.0,0.0,0.0,1.0,0.0,2,1,0.2564767709291628
8.4,0.4,100.0,100.0,99.0,89.0,1.0,0.0,4,5,0.2136976744798041
13.75,0.0,92.399994,72.0,9.0,74.0,1.0,3600.0,5,5,0.2063982267230955
9.6,0.3,75.3,41.0,50.0,28.0,0.0,0.0,2,4,0.3411527426019124
6.2,0.0,48.600002,27.0,14.0,53.0,0.0,0.0,1,4,0.378975912763844
10.85,0.0,88.2,98.0,0.0,0.0,0.0,0.0,12,0,0.1460340554179566
3.65,0.0,100.0,100.0,29.0,42.0,0.0,0.0,2,0,0.3989659924862132
8.75,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,2,2,0.2296320993407708
19.7,0.0,100.0,77.0,63.0,0.0,1.0,0.0,8,0,0.2175761699856733
17.85,0.0,29.400002,0.0,0.0,98.0,0.0,0.0,7,1,0.1264416844097468
25.4,0.0,17.4,0.0,23.0,12.0,1.0,3600.0,8,6,0.1942962278554471
5.7,0.0,84.899994,71.0,0.0,70.0,0.0,0.0,4,0,0.1100518085647608
12.95,0.0,30.0,16.0,23.0,6.0,1.0,3600.0,10,0,0.1974681709026128
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.3794929403022046
9.25,0.0,92.399994,66.0,43.0,24.0,0.0,0.0,10,4,0.1071883429913294
14.1,0.0,100.0,100.0,0.0,43.0,1.0,0.0,5,5,0.2335087882587297
13.5,0.0,25.2,0.0,22.0,40.0,1.0,3600.0,3,4,0.1992852693983402
11.25,0.7,100.0,100.0,37.0,90.0,0.0,0.0,6,6,0.0984876584389593
17.25,0.0,12.299999,9.0,7.0,0.0,1.0,3600.0,6,4,0.1874098398305084
5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.3651412736842105
7.05,0.0,74.4,41.0,45.0,35.0,0.0,0.0,11,0,0.3063729926520681
8.9,0.0,12.900001,0.0,21.0,1.0,0.0,0.0,11,1,0.2787647058823529
9.1,0.0,48.6,19.0,4.0,97.0,1.0,520.5336,9,3,0.19812819202992
1.25,0.1,100.0,48.0,98.0,97.0,0.0,0.0,3,4,0.1401906967368664
21.4,0.0,27.3,28.0,2.0,3.0,1.0,3539.9348,8,3,0.2284318842424242
20.9,0.0,40.8,17.0,21.0,43.0,1.0,3600.0,7,0,0.1702869008305648
12.15,0.0,96.9,100.0,0.0,23.0,0.0,0.0,10,2,0.1338195436506107
5.75,0.0,100.0,74.0,22.0,85.0,1.0,0.0,2,6,0.1964195242052565
17.1,0.2,99.899994,88.0,32.0,5.0,1.0,3600.0,7,1,0.1818202675225348
11.4,0.9,100.0,80.0,95.0,40.0,0.0,0.0,10,5,0.1154718666505675
13.85,0.0,100.0,88.0,69.0,99.0,0.0,0.0,10,0,0.1155091457028313
0.95,0.0,8.099999,9.0,0.0,0.0,0.0,0.0,11,3,0.2222913455369279
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0.3287450980392157
13.5,0.0,100.0,100.0,81.0,84.0,0.0,0.0,9,1,0.3317568345323741
8.0,0.0,26.7,2.0,0.0,83.0,0.0,0.0,3,4,0.2320506822612086
3.65,0.0,6.5999994,6.0,1.0,2.0,0.0,0.0,11,5,0.1285829705370101
1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.2903846169230769
16.6,0.0,24.300001,0.0,0.0,81.0,0.0,0.0,7,4,0.215494560052034
8.6,0.0,74.4,62.0,0.0,62.0,1.0,1191.0593,12,0,0.2162402264322596
2.85,0.0,79.2,2.0,89.0,80.0,0.0,0.0,4,4,0.3563472094883721
4.65,0.0,87.0,6.0,86.0,100.0,0.0,0.0,12,2,0.2233567572972973
8.4,0.0,100.0,94.0,55.0,95.0,0.0,0.0,2,1,0.2449898688856729
10.5,0.0,100.0,100.0,29.0,96.0,1.0,0.0,12,5,0.2246271183615819
24.0,0.0,60.899998,67.0,1.0,0.0,1.0,3600.0,7,2,0.1645852501067109
7.85,1.9,100.0,26.0,100.0,100.0,0.0,0.0,11,4,0.1470365245235934
13.05,0.5,100.0,100.0,100.0,4.0,0.0,0.0,11,1,0.201156862745098
10.35,0.0,69.3,45.0,48.0,0.0,0.0,0.0,1,0,0.1423239643984221
